,"('F', 'F')","('F', 'A')","('F', 'H')","('F', 'C')","('F', 'J')","('F', 'D')","('F', 'G')","('F', 'I')","('F', 'E')","('F', 'B')","('A', 'F')","('A', 'A')","('A', 'H')","('A', 'C')","('A', 'J')","('A', 'D')","('A', 'G')","('A', 'I')","('A', 'E')","('A', 'B')","('H', 'F')","('H', 'A')","('H', 'H')","('H', 'C')","('H', 'J')","('H', 'D')","('H', 'G')","('H', 'I')","('H', 'E')","('H', 'B')","('C', 'F')","('C', 'A')","('C', 'H')","('C', 'C')","('C', 'J')","('C', 'D')","('C', 'G')","('C', 'I')","('C', 'E')","('C', 'B')","('J', 'F')","('J', 'A')","('J', 'H')","('J', 'C')","('J', 'J')","('J', 'D')","('J', 'G')","('J', 'I')","('J', 'E')","('J', 'B')","('D', 'F')","('D', 'A')","('D', 'H')","('D', 'C')","('D', 'J')","('D', 'D')","('D', 'G')","('D', 'I')","('D', 'E')","('D', 'B')","('G', 'F')","('G', 'A')","('G', 'H')","('G', 'C')","('G', 'J')","('G', 'D')","('G', 'G')","('G', 'I')","('G', 'E')","('G', 'B')","('I', 'F')","('I', 'A')","('I', 'H')","('I', 'C')","('I', 'J')","('I', 'D')","('I', 'G')","('I', 'I')","('I', 'E')","('I', 'B')","('E', 'F')","('E', 'A')","('E', 'H')","('E', 'C')","('E', 'J')","('E', 'D')","('E', 'G')","('E', 'I')","('E', 'E')","('E', 'B')","('B', 'F')","('B', 'A')","('B', 'H')","('B', 'C')","('B', 'J')","('B', 'D')","('B', 'G')","('B', 'I')","('B', 'E')","('B', 'B')"
44,,13.921795677048454,,11.037260313668911,,,,,,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,,,11.394267984578835,,5.297972194380703,,,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,,,,,,5.788001980784582,5.96716376833464,,,5.265359696838637,9.011647870223289,,,,,,,,,,7.278982756515468,,,,,14.852215206607578,,10.449414806032166,,10.904925124490397,11.881619584333132,,12.759999115462449,,,,13.341104266407502,12.588073671297673,,,13.218025940068083,5.788001980784582,,14.852215206607578,,,,7.7787134167164185,,,8.701809671168826,5.96716376833464,,,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,,,,10.449414806032166,12.588073671297673,7.7787134167164185,9.492090462838537,
45,,13.921795677048454,,11.037260313668911,,,,,,13.094304566778266,13.921795677048454,,,12.415504997598328,5.265359696838637,,10.904925124490397,,,11.394267984578835,,5.297972194380703,,,,7.278982756515468,11.881619584333132,13.218025940068083,,11.981393949882268,11.037260313668911,12.415504997598328,,,,,,5.788001980784582,5.96716376833464,,,5.265359696838637,9.011647870223289,,,,,,,,,,7.278982756515468,,,,,,,10.449414806032166,,10.904925124490397,11.881619584333132,,12.759999115462449,,,,13.341104266407502,12.588073671297673,,,13.218025940068083,5.788001980784582,,14.852215206607578,,,,7.7787134167164185,,,,5.96716376833464,,,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,,,,10.449414806032166,12.588073671297673,7.7787134167164185,9.492090462838537,
46,,13.921795677048454,,11.037260313668911,,,,,,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,,,11.394267984578835,,5.297972194380703,,,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,,,,,,,5.96716376833464,,,5.265359696838637,,,,,,,,,,,,,,,,14.852215206607578,13.85451747936807,10.449414806032166,,10.904925124490397,11.881619584333132,,12.759999115462449,,,,13.341104266407502,,,,13.218025940068083,5.788001980784582,,14.852215206607578,,,,,,,8.701809671168826,5.96716376833464,,,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,11.981393949882268,,,10.449414806032166,12.588073671297673,7.7787134167164185,,
47,,13.921795677048454,,11.037260313668911,,,,,,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,,,11.394267984578835,,5.297972194380703,,,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,,,,,,5.788001980784582,5.96716376833464,,,5.265359696838637,9.011647870223289,,,,12.759999115462449,,,,,,,,,,,14.852215206607578,13.85451747936807,10.449414806032166,,10.904925124490397,11.881619584333132,,12.759999115462449,,,,13.341104266407502,12.588073671297673,,,13.218025940068083,5.788001980784582,,14.852215206607578,,,,7.7787134167164185,,,8.701809671168826,5.96716376833464,,,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,,,,10.449414806032166,12.588073671297673,7.7787134167164185,9.492090462838537,
48,,13.921795677048454,,11.037260313668911,,,,,,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,,,11.394267984578835,,5.297972194380703,,,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,,5.788001980784582,5.96716376833464,,,5.265359696838637,9.011647870223289,,,13.664836667552699,12.759999115462449,,,,,,,6.022102765198487,13.664836667552699,,,14.852215206607578,13.85451747936807,10.449414806032166,,10.904925124490397,11.881619584333132,,12.759999115462449,,,,13.341104266407502,12.588073671297673,,,13.218025940068083,5.788001980784582,,14.852215206607578,,,,7.7787134167164185,,,8.701809671168826,5.96716376833464,,,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,,,,10.449414806032166,12.588073671297673,7.7787134167164185,9.492090462838537,
49,,13.921795677048454,,11.037260313668911,,,,,,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,,,11.394267984578835,,5.297972194380703,,,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,,12.415504997598328,6.248261628532093,,,6.022102765198487,,5.788001980784582,5.96716376833464,,,5.265359696838637,9.011647870223289,,,13.664836667552699,12.759999115462449,,,,,,,6.022102765198487,13.664836667552699,,,14.852215206607578,13.85451747936807,10.449414806032166,,10.904925124490397,11.881619584333132,,12.759999115462449,,,,13.341104266407502,12.588073671297673,,,13.218025940068083,,,14.852215206607578,,,,7.7787134167164185,,,8.701809671168826,5.96716376833464,,,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,,,,10.449414806032166,12.588073671297673,7.7787134167164185,9.492090462838537,
50,,13.921795677048454,,11.037260313668911,,,,,,,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,,5.788001980784582,5.96716376833464,,,5.265359696838637,9.011647870223289,,,13.664836667552699,12.759999115462449,,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,,14.852215206607578,13.85451747936807,10.449414806032166,,10.904925124490397,11.881619584333132,,12.759999115462449,,,,13.341104266407502,12.588073671297673,,,13.218025940068083,5.788001980784582,,14.852215206607578,,,,7.7787134167164185,,,8.701809671168826,5.96716376833464,,,13.341104266407502,,,9.492090462838537,,11.394267984578835,,,,10.449414806032166,12.588073671297673,7.7787134167164185,9.492090462838537,
51,,13.921795677048454,,11.037260313668911,,,,,,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,,5.788001980784582,5.96716376833464,,,5.265359696838637,9.011647870223289,,,13.664836667552699,12.759999115462449,,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,,14.852215206607578,13.85451747936807,10.449414806032166,,10.904925124490397,11.881619584333132,,12.759999115462449,,,,13.341104266407502,12.588073671297673,,,13.218025940068083,5.788001980784582,,14.852215206607578,,,,7.7787134167164185,,,8.701809671168826,5.96716376833464,,,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,,,,10.449414806032166,12.588073671297673,7.7787134167164185,9.492090462838537,
52,,,,11.037260313668911,,,,,,13.094304566778266,,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,,12.415504997598328,6.248261628532093,,,6.022102765198487,,5.788001980784582,5.96716376833464,,,5.265359696838637,9.011647870223289,,,13.664836667552699,12.759999115462449,,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,,14.852215206607578,13.85451747936807,,,10.904925124490397,11.881619584333132,,12.759999115462449,,,,13.341104266407502,12.588073671297673,,,13.218025940068083,,,14.852215206607578,,,,7.7787134167164185,,,8.701809671168826,5.96716376833464,,,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,,,,,12.588073671297673,7.7787134167164185,9.492090462838537,
53,,13.921795677048454,,11.037260313668911,,,,,,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,,,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,,5.788001980784582,5.96716376833464,,,5.265359696838637,9.011647870223289,,,13.664836667552699,12.759999115462449,,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,,14.852215206607578,13.85451747936807,10.449414806032166,,,11.881619584333132,,12.759999115462449,,,,13.341104266407502,12.588073671297673,,,13.218025940068083,5.788001980784582,,14.852215206607578,,,,7.7787134167164185,,,8.701809671168826,5.96716376833464,,,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,,,,10.449414806032166,12.588073671297673,7.7787134167164185,9.492090462838537,
54,,13.921795677048454,,,,,,,,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,,,,6.022102765198487,,5.788001980784582,5.96716376833464,,,5.265359696838637,,,,13.664836667552699,12.759999115462449,,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,,14.852215206607578,13.85451747936807,10.449414806032166,,10.904925124490397,11.881619584333132,,12.759999115462449,,,,13.341104266407502,12.588073671297673,,,13.218025940068083,5.788001980784582,,14.852215206607578,,,,7.7787134167164185,,,8.701809671168826,5.96716376833464,,,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,,,,10.449414806032166,12.588073671297673,7.7787134167164185,9.492090462838537,
55,,,,,,,,,,13.094304566778266,,,5.297972194380703,12.415504997598328,5.265359696838637,,,,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,,5.788001980784582,5.96716376833464,,,5.265359696838637,,,,13.664836667552699,12.759999115462449,,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,,14.852215206607578,13.85451747936807,10.449414806032166,,,11.881619584333132,,12.759999115462449,,,,13.341104266407502,12.588073671297673,,,13.218025940068083,5.788001980784582,,14.852215206607578,,,,7.7787134167164185,,,8.701809671168826,5.96716376833464,,,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,,,,10.449414806032166,12.588073671297673,7.7787134167164185,9.492090462838537,
56,,13.921795677048454,,11.037260313668911,,,,,,13.094304566778266,13.921795677048454,,,12.415504997598328,,,10.904925124490397,,,,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,,5.788001980784582,5.96716376833464,,,5.265359696838637,9.011647870223289,,,13.664836667552699,12.759999115462449,,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,,14.852215206607578,13.85451747936807,10.449414806032166,,10.904925124490397,11.881619584333132,,12.759999115462449,,,,13.341104266407502,12.588073671297673,,,,5.788001980784582,,14.852215206607578,,,,7.7787134167164185,,,8.701809671168826,5.96716376833464,,,13.341104266407502,,,9.492090462838537,13.094304566778266,,,,,10.449414806032166,12.588073671297673,7.7787134167164185,9.492090462838537,
57,,13.921795677048454,,11.037260313668911,,,,,,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,,5.788001980784582,5.96716376833464,,,5.265359696838637,9.011647870223289,,,13.664836667552699,12.759999115462449,,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,,14.852215206607578,13.85451747936807,10.449414806032166,,10.904925124490397,11.881619584333132,,12.759999115462449,,,,13.341104266407502,12.588073671297673,,,13.218025940068083,5.788001980784582,,14.852215206607578,,,,7.7787134167164185,,,,5.96716376833464,,,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,11.981393949882268,,,10.449414806032166,12.588073671297673,7.7787134167164185,,
58,,13.921795677048454,,11.037260313668911,,,,,,13.094304566778266,13.921795677048454,,,12.415504997598328,5.265359696838637,,10.904925124490397,,,,,5.297972194380703,,,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,,,12.415504997598328,,,,6.022102765198487,,5.788001980784582,5.96716376833464,,,5.265359696838637,9.011647870223289,,,13.664836667552699,12.759999115462449,,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,,14.852215206607578,13.85451747936807,10.449414806032166,,10.904925124490397,11.881619584333132,,,,,,13.341104266407502,12.588073671297673,,,13.218025940068083,,,14.852215206607578,,,,7.7787134167164185,,,8.701809671168826,5.96716376833464,,,13.341104266407502,,,9.492090462838537,13.094304566778266,,,,,10.449414806032166,,7.7787134167164185,,
59,,13.921795677048454,,11.037260313668911,,,,7.448109251514262,,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,,,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,,5.788001980784582,5.96716376833464,,,5.265359696838637,9.011647870223289,,,13.664836667552699,12.759999115462449,,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,,14.852215206607578,13.85451747936807,10.449414806032166,,10.904925124490397,11.881619584333132,,12.759999115462449,,,,13.341104266407502,12.588073671297673,7.448109251514262,,13.218025940068083,5.788001980784582,,14.852215206607578,,,,7.7787134167164185,,,8.701809671168826,5.96716376833464,,,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,,,,10.449414806032166,12.588073671297673,7.7787134167164185,9.492090462838537,
60,,13.921795677048454,,11.037260313668911,,,,7.448109251514262,,13.094304566778266,13.921795677048454,,,12.415504997598328,5.265359696838637,,10.904925124490397,,,11.394267984578835,,5.297972194380703,,,9.011647870223289,7.278982756515468,11.881619584333132,,8.701809671168826,,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,,5.788001980784582,5.96716376833464,,,5.265359696838637,9.011647870223289,,,13.664836667552699,12.759999115462449,,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,,14.852215206607578,13.85451747936807,10.449414806032166,,10.904925124490397,11.881619584333132,,12.759999115462449,,,,13.341104266407502,12.588073671297673,7.448109251514262,,13.218025940068083,5.788001980784582,,14.852215206607578,,,,7.7787134167164185,,,8.701809671168826,5.96716376833464,,,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,,,,10.449414806032166,12.588073671297673,7.7787134167164185,,
61,,13.921795677048454,,11.037260313668911,,,,7.448109251514262,,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,,11.881619584333132,13.218025940068083,,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,,5.788001980784582,5.96716376833464,,,5.265359696838637,,,,13.664836667552699,12.759999115462449,,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,,14.852215206607578,13.85451747936807,10.449414806032166,,10.904925124490397,11.881619584333132,,12.759999115462449,,,,13.341104266407502,12.588073671297673,7.448109251514262,,13.218025940068083,5.788001980784582,,14.852215206607578,,,,7.7787134167164185,,,8.701809671168826,5.96716376833464,,,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,,,,10.449414806032166,12.588073671297673,7.7787134167164185,9.492090462838537,
62,,13.921795677048454,,11.037260313668911,,,,7.448109251514262,,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,,5.788001980784582,5.96716376833464,,,5.265359696838637,9.011647870223289,,,,12.759999115462449,,,,,,7.278982756515468,6.022102765198487,,,,14.852215206607578,13.85451747936807,10.449414806032166,,10.904925124490397,11.881619584333132,,12.759999115462449,,,,13.341104266407502,12.588073671297673,7.448109251514262,,13.218025940068083,5.788001980784582,,14.852215206607578,,,,7.7787134167164185,,,8.701809671168826,5.96716376833464,,,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,,,,10.449414806032166,12.588073671297673,7.7787134167164185,9.492090462838537,
63,,13.921795677048454,,11.037260313668911,,,,7.448109251514262,,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,,,5.96716376833464,,,5.265359696838637,9.011647870223289,,,13.664836667552699,12.759999115462449,,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,,14.852215206607578,13.85451747936807,10.449414806032166,,10.904925124490397,11.881619584333132,,12.759999115462449,,,,13.341104266407502,12.588073671297673,7.448109251514262,,13.218025940068083,5.788001980784582,,14.852215206607578,,,,7.7787134167164185,,,8.701809671168826,5.96716376833464,,,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,,,,10.449414806032166,12.588073671297673,7.7787134167164185,9.492090462838537,
64,,13.921795677048454,,11.037260313668911,,,,7.448109251514262,,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,,5.788001980784582,5.96716376833464,,,5.265359696838637,9.011647870223289,,,13.664836667552699,12.759999115462449,,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,,14.852215206607578,13.85451747936807,10.449414806032166,,10.904925124490397,11.881619584333132,,12.759999115462449,,,,13.341104266407502,12.588073671297673,7.448109251514262,,13.218025940068083,5.788001980784582,,14.852215206607578,,,,7.7787134167164185,,,8.701809671168826,5.96716376833464,,,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,,,,10.449414806032166,12.588073671297673,7.7787134167164185,9.492090462838537,
65,,13.921795677048454,,11.037260313668911,,,,7.448109251514262,,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,,11.981393949882268,11.037260313668911,,6.248261628532093,,,,,5.788001980784582,5.96716376833464,,,5.265359696838637,,,,13.664836667552699,12.759999115462449,,,,,,7.278982756515468,,13.664836667552699,,,14.852215206607578,13.85451747936807,10.449414806032166,,10.904925124490397,11.881619584333132,,12.759999115462449,,,,13.341104266407502,12.588073671297673,7.448109251514262,,13.218025940068083,5.788001980784582,,14.852215206607578,,,,7.7787134167164185,,,8.701809671168826,,,13.85451747936807,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,,,,10.449414806032166,12.588073671297673,7.7787134167164185,9.492090462838537,
66,,13.921795677048454,,11.037260313668911,,,,7.448109251514262,,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,,,,,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,,,5.96716376833464,,,5.265359696838637,9.011647870223289,,,,12.759999115462449,,,,,,7.278982756515468,6.022102765198487,,,,14.852215206607578,13.85451747936807,10.449414806032166,,,11.881619584333132,,12.759999115462449,,,,13.341104266407502,12.588073671297673,7.448109251514262,,13.218025940068083,,,14.852215206607578,,,,,,,8.701809671168826,5.96716376833464,,13.85451747936807,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,,,,10.449414806032166,12.588073671297673,7.7787134167164185,9.492090462838537,
67,,13.921795677048454,,11.037260313668911,,,,7.448109251514262,,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,,,10.904925124490397,,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,,,,6.022102765198487,,5.788001980784582,5.96716376833464,,,5.265359696838637,9.011647870223289,,,13.664836667552699,12.759999115462449,,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,,14.852215206607578,13.85451747936807,,,10.904925124490397,11.881619584333132,,12.759999115462449,,,,13.341104266407502,12.588073671297673,7.448109251514262,,13.218025940068083,5.788001980784582,,14.852215206607578,,,,7.7787134167164185,,,8.701809671168826,5.96716376833464,,13.85451747936807,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,,,,,12.588073671297673,7.7787134167164185,9.492090462838537,
68,,13.921795677048454,,11.037260313668911,,,,7.448109251514262,,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,,,5.265359696838637,9.011647870223289,,,13.664836667552699,12.759999115462449,,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,,14.852215206607578,13.85451747936807,10.449414806032166,,10.904925124490397,11.881619584333132,12.297317866938178,,,,,13.341104266407502,12.588073671297673,7.448109251514262,,13.218025940068083,5.788001980784582,,14.852215206607578,,,,7.7787134167164185,,,8.701809671168826,5.96716376833464,,13.85451747936807,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,,,,10.449414806032166,,7.7787134167164185,9.492090462838537,
69,,13.921795677048454,,11.037260313668911,,,,7.448109251514262,,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,,,5.265359696838637,9.011647870223289,,,13.664836667552699,12.759999115462449,,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,,14.852215206607578,13.85451747936807,10.449414806032166,,10.904925124490397,11.881619584333132,12.297317866938178,12.759999115462449,,,,13.341104266407502,12.588073671297673,7.448109251514262,,13.218025940068083,5.788001980784582,,14.852215206607578,,,,7.7787134167164185,,,8.701809671168826,5.96716376833464,,13.85451747936807,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,,,,10.449414806032166,12.588073671297673,7.7787134167164185,9.492090462838537,
70,,13.921795677048454,,11.037260313668911,,,,7.448109251514262,,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,,,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,,,5.265359696838637,9.011647870223289,,,13.664836667552699,12.759999115462449,,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,,14.852215206607578,13.85451747936807,10.449414806032166,,,11.881619584333132,12.297317866938178,12.759999115462449,,,,13.341104266407502,12.588073671297673,7.448109251514262,,13.218025940068083,5.788001980784582,,14.852215206607578,,,,7.7787134167164185,,,8.701809671168826,,,13.85451747936807,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,,,,10.449414806032166,12.588073671297673,7.7787134167164185,9.492090462838537,
71,,13.921795677048454,,,,,,7.448109251514262,,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,,,5.265359696838637,9.011647870223289,,,13.664836667552699,12.759999115462449,,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,,14.852215206607578,13.85451747936807,10.449414806032166,,10.904925124490397,11.881619584333132,12.297317866938178,12.759999115462449,,,,13.341104266407502,12.588073671297673,7.448109251514262,,13.218025940068083,5.788001980784582,,14.852215206607578,,,,7.7787134167164185,,,8.701809671168826,5.96716376833464,,13.85451747936807,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,,,,10.449414806032166,12.588073671297673,7.7787134167164185,9.492090462838537,
72,,,,11.037260313668911,,,,7.448109251514262,,13.094304566778266,,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,,,5.265359696838637,9.011647870223289,,,,12.759999115462449,,,,,,7.278982756515468,6.022102765198487,,,,14.852215206607578,13.85451747936807,10.449414806032166,,10.904925124490397,11.881619584333132,12.297317866938178,12.759999115462449,,,,13.341104266407502,12.588073671297673,7.448109251514262,,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,,,,7.7787134167164185,,,8.701809671168826,5.96716376833464,,13.85451747936807,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,,,,10.449414806032166,12.588073671297673,7.7787134167164185,9.492090462838537,
