,"('J', 'J')","('J', 'C')","('J', 'H')","('J', 'G')","('J', 'E')","('J', 'B')","('J', 'A')","('J', 'I')","('J', 'F')","('J', 'D')","('C', 'J')","('C', 'C')","('C', 'H')","('C', 'G')","('C', 'E')","('C', 'B')","('C', 'A')","('C', 'I')","('C', 'F')","('C', 'D')","('H', 'J')","('H', 'C')","('H', 'H')","('H', 'G')","('H', 'E')","('H', 'B')","('H', 'A')","('H', 'I')","('H', 'F')","('H', 'D')","('G', 'J')","('G', 'C')","('G', 'H')","('G', 'G')","('G', 'E')","('G', 'B')","('G', 'A')","('G', 'I')","('G', 'F')","('G', 'D')","('E', 'J')","('E', 'C')","('E', 'H')","('E', 'G')","('E', 'E')","('E', 'B')","('E', 'A')","('E', 'I')","('E', 'F')","('E', 'D')","('B', 'J')","('B', 'C')","('B', 'H')","('B', 'G')","('B', 'E')","('B', 'B')","('B', 'A')","('B', 'I')","('B', 'F')","('B', 'D')","('A', 'J')","('A', 'C')","('A', 'H')","('A', 'G')","('A', 'E')","('A', 'B')","('A', 'A')","('A', 'I')","('A', 'F')","('A', 'D')","('I', 'J')","('I', 'C')","('I', 'H')","('I', 'G')","('I', 'E')","('I', 'B')","('I', 'A')","('I', 'I')","('I', 'F')","('I', 'D')","('F', 'J')","('F', 'C')","('F', 'H')","('F', 'G')","('F', 'E')","('F', 'B')","('F', 'A')","('F', 'I')","('F', 'F')","('F', 'D')","('D', 'J')","('D', 'C')","('D', 'H')","('D', 'G')","('D', 'E')","('D', 'B')","('D', 'A')","('D', 'I')","('D', 'F')","('D', 'D')"
50,,,9.011647870223289,12.759999115462449,,,,,,13.664836667552699,,,6.248261628532093,,5.96716376833464,,12.415504997598328,5.788001980784582,,6.022102765198487,9.011647870223289,6.248261628532093,,,,11.981393949882268,5.297972194380703,13.218025940068083,,7.278982756515468,12.759999115462449,,,,13.341104266407502,,,,,,,5.96716376833464,,13.341104266407502,,,,,,13.85451747936807,,,11.981393949882268,,,,11.394267984578835,,13.094304566778266,10.449414806032166,,12.415504997598328,5.297972194380703,,,11.394267984578835,,,,,,5.788001980784582,13.218025940068083,,,,,,,,,,,,,13.094304566778266,,,,,13.664836667552699,6.022102765198487,7.278982756515468,,13.85451747936807,10.449414806032166,,,,
51,,,9.011647870223289,12.759999115462449,,,,,,13.664836667552699,,,6.248261628532093,,5.96716376833464,,12.415504997598328,5.788001980784582,,6.022102765198487,9.011647870223289,6.248261628532093,,,8.701809671168826,11.981393949882268,5.297972194380703,,,7.278982756515468,12.759999115462449,,,,13.341104266407502,,,,,,,5.96716376833464,8.701809671168826,13.341104266407502,,,,,,13.85451747936807,,,11.981393949882268,,,,,,13.094304566778266,10.449414806032166,,12.415504997598328,5.297972194380703,,,,,,,,,5.788001980784582,,,,,,,,,,,,,,13.094304566778266,,,,,13.664836667552699,6.022102765198487,7.278982756515468,,13.85451747936807,10.449414806032166,,,,
52,,,9.011647870223289,12.759999115462449,,,,,,13.664836667552699,,,6.248261628532093,,5.96716376833464,,12.415504997598328,5.788001980784582,,6.022102765198487,9.011647870223289,6.248261628532093,,,8.701809671168826,11.981393949882268,5.297972194380703,,,7.278982756515468,12.759999115462449,,,,13.341104266407502,,,,,,,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,,,,13.85451747936807,,,11.981393949882268,,9.492090462838537,,11.394267984578835,,,,,12.415504997598328,5.297972194380703,,,11.394267984578835,,,,,,5.788001980784582,,,,,,,,,,,,,,,,,,,13.664836667552699,6.022102765198487,7.278982756515468,,13.85451747936807,,,,,
53,,,9.011647870223289,12.759999115462449,,,,,,13.664836667552699,,,6.248261628532093,,5.96716376833464,,12.415504997598328,5.788001980784582,,6.022102765198487,9.011647870223289,6.248261628532093,,,8.701809671168826,11.981393949882268,5.297972194380703,,,7.278982756515468,12.759999115462449,,,,13.341104266407502,,,,,,,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,,,,13.85451747936807,,,11.981393949882268,,9.492090462838537,,11.394267984578835,,,,,12.415504997598328,5.297972194380703,,,11.394267984578835,,,,,,5.788001980784582,,,,,,,,,,,,,,,,,,,13.664836667552699,6.022102765198487,7.278982756515468,,13.85451747936807,,,,,
54,,,9.011647870223289,12.759999115462449,,,,,,13.664836667552699,,,6.248261628532093,,5.96716376833464,,12.415504997598328,,,6.022102765198487,9.011647870223289,6.248261628532093,,,8.701809671168826,11.981393949882268,5.297972194380703,,,7.278982756515468,12.759999115462449,,,,13.341104266407502,,,,,,,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,,,,13.85451747936807,,,11.981393949882268,,9.492090462838537,,11.394267984578835,,13.094304566778266,,,12.415504997598328,5.297972194380703,,,11.394267984578835,,,,,,,,,,,,,,,,,,,,13.094304566778266,,,,,13.664836667552699,6.022102765198487,7.278982756515468,,13.85451747936807,,,,,
55,,,9.011647870223289,12.759999115462449,,,,,,13.664836667552699,,,,,5.96716376833464,,12.415504997598328,5.788001980784582,,6.022102765198487,9.011647870223289,,,,8.701809671168826,11.981393949882268,5.297972194380703,,,7.278982756515468,12.759999115462449,,,,13.341104266407502,,,,,,,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,,,,13.85451747936807,,,11.981393949882268,,9.492090462838537,,11.394267984578835,,13.094304566778266,,,12.415504997598328,5.297972194380703,,,11.394267984578835,,,,,,5.788001980784582,,,,,,,,,,,,,,13.094304566778266,,,,,13.664836667552699,6.022102765198487,7.278982756515468,,13.85451747936807,,,,,
56,,,9.011647870223289,12.759999115462449,,,,,,13.664836667552699,,,6.248261628532093,,5.96716376833464,,12.415504997598328,5.788001980784582,,6.022102765198487,9.011647870223289,6.248261628532093,,,8.701809671168826,11.981393949882268,5.297972194380703,,,7.278982756515468,12.759999115462449,,,,,,,,,,,5.96716376833464,8.701809671168826,,,9.492090462838537,,,,13.85451747936807,,,11.981393949882268,,9.492090462838537,,11.394267984578835,7.7787134167164185,13.094304566778266,,,12.415504997598328,5.297972194380703,,,11.394267984578835,,,,,,5.788001980784582,,,,7.7787134167164185,,,,,,,,,,13.094304566778266,,,,,13.664836667552699,6.022102765198487,7.278982756515468,,13.85451747936807,,,,,
57,,,9.011647870223289,12.759999115462449,,,,,,13.664836667552699,,,,,5.96716376833464,,12.415504997598328,5.788001980784582,,6.022102765198487,9.011647870223289,,,,8.701809671168826,11.981393949882268,5.297972194380703,,,7.278982756515468,12.759999115462449,,,,,,10.904925124490397,,,,,5.96716376833464,8.701809671168826,,,9.492090462838537,,,,13.85451747936807,,,11.981393949882268,,9.492090462838537,,11.394267984578835,7.7787134167164185,13.094304566778266,,,12.415504997598328,5.297972194380703,10.904925124490397,,11.394267984578835,,,,,,5.788001980784582,,,,7.7787134167164185,,,,,,,,,,13.094304566778266,,,,,13.664836667552699,6.022102765198487,7.278982756515468,,13.85451747936807,,,,,
58,,,9.011647870223289,12.759999115462449,,,,,,13.664836667552699,,,6.248261628532093,,5.96716376833464,,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,9.011647870223289,6.248261628532093,,,8.701809671168826,11.981393949882268,5.297972194380703,,,7.278982756515468,12.759999115462449,,,,13.341104266407502,,10.904925124490397,,,,,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,,,,13.85451747936807,,,11.981393949882268,,9.492090462838537,,11.394267984578835,7.7787134167164185,13.094304566778266,,,12.415504997598328,5.297972194380703,10.904925124490397,,11.394267984578835,,,,,,5.788001980784582,,,,7.7787134167164185,,,,,,11.037260313668911,,,,13.094304566778266,,,,,13.664836667552699,6.022102765198487,7.278982756515468,,13.85451747936807,,,,,
59,,,9.011647870223289,12.759999115462449,,,,,,13.664836667552699,,,6.248261628532093,,5.96716376833464,,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,9.011647870223289,6.248261628532093,,,8.701809671168826,11.981393949882268,5.297972194380703,,,7.278982756515468,12.759999115462449,,,,13.341104266407502,,10.904925124490397,,,,,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,,,,13.85451747936807,,,11.981393949882268,,9.492090462838537,,11.394267984578835,7.7787134167164185,13.094304566778266,,,12.415504997598328,5.297972194380703,10.904925124490397,,11.394267984578835,,,,,,5.788001980784582,,,,7.7787134167164185,,,,,,11.037260313668911,,,,13.094304566778266,,,,,13.664836667552699,6.022102765198487,7.278982756515468,,13.85451747936807,,,,,
60,,,9.011647870223289,12.759999115462449,,,,,,13.664836667552699,,,6.248261628532093,,5.96716376833464,,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,9.011647870223289,6.248261628532093,,,8.701809671168826,11.981393949882268,5.297972194380703,,,7.278982756515468,12.759999115462449,,,,13.341104266407502,,10.904925124490397,,,,,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,,,,13.85451747936807,,,11.981393949882268,,9.492090462838537,,,7.7787134167164185,13.094304566778266,10.449414806032166,,12.415504997598328,5.297972194380703,10.904925124490397,,,,,,,,5.788001980784582,,,,7.7787134167164185,,,7.448109251514262,,,11.037260313668911,,,,13.094304566778266,,7.448109251514262,,,13.664836667552699,6.022102765198487,7.278982756515468,,13.85451747936807,10.449414806032166,,,,
61,,,9.011647870223289,12.759999115462449,,,,,,13.664836667552699,,,6.248261628532093,,5.96716376833464,,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,9.011647870223289,6.248261628532093,,,8.701809671168826,11.981393949882268,5.297972194380703,,,7.278982756515468,12.759999115462449,,,,13.341104266407502,,10.904925124490397,,,,,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,,,,13.85451747936807,,,11.981393949882268,,9.492090462838537,,11.394267984578835,7.7787134167164185,,,,12.415504997598328,5.297972194380703,10.904925124490397,,11.394267984578835,,,,,,5.788001980784582,,,,7.7787134167164185,,,7.448109251514262,,,11.037260313668911,,,,,,7.448109251514262,,,13.664836667552699,6.022102765198487,7.278982756515468,,13.85451747936807,,,,,
62,,,9.011647870223289,,,,,,,13.664836667552699,,,6.248261628532093,,5.96716376833464,,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,9.011647870223289,6.248261628532093,,,,11.981393949882268,5.297972194380703,,,7.278982756515468,,,,,13.341104266407502,,10.904925124490397,,,,,5.96716376833464,,13.341104266407502,,9.492090462838537,,,,13.85451747936807,,,11.981393949882268,,9.492090462838537,,11.394267984578835,7.7787134167164185,13.094304566778266,10.449414806032166,,12.415504997598328,5.297972194380703,10.904925124490397,,11.394267984578835,,,,,,5.788001980784582,,,,7.7787134167164185,,,7.448109251514262,14.852215206607578,,11.037260313668911,,,,13.094304566778266,,7.448109251514262,,,13.664836667552699,6.022102765198487,7.278982756515468,,13.85451747936807,10.449414806032166,,14.852215206607578,,
63,,,9.011647870223289,12.759999115462449,,,,,,13.664836667552699,,,6.248261628532093,,5.96716376833464,,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,9.011647870223289,6.248261628532093,,,,11.981393949882268,5.297972194380703,,,7.278982756515468,12.759999115462449,,,,13.341104266407502,,10.904925124490397,,,,,5.96716376833464,,13.341104266407502,,,,,,13.85451747936807,,,11.981393949882268,,,,11.394267984578835,7.7787134167164185,13.094304566778266,10.449414806032166,,12.415504997598328,5.297972194380703,10.904925124490397,,11.394267984578835,,,,,,5.788001980784582,,,,7.7787134167164185,,,7.448109251514262,14.852215206607578,,11.037260313668911,,,,13.094304566778266,,7.448109251514262,,,13.664836667552699,6.022102765198487,7.278982756515468,,13.85451747936807,10.449414806032166,,14.852215206607578,,
64,,,9.011647870223289,12.759999115462449,,,,,,13.664836667552699,,,6.248261628532093,,5.96716376833464,,12.415504997598328,,11.037260313668911,6.022102765198487,9.011647870223289,6.248261628532093,,,,11.981393949882268,5.297972194380703,,,,12.759999115462449,,,,,,10.904925124490397,,,,,5.96716376833464,,,,,,,,13.85451747936807,,,11.981393949882268,,,,11.394267984578835,7.7787134167164185,13.094304566778266,10.449414806032166,,12.415504997598328,5.297972194380703,10.904925124490397,,11.394267984578835,,,,,,,,,,7.7787134167164185,,,7.448109251514262,14.852215206607578,,11.037260313668911,,,,13.094304566778266,,7.448109251514262,,,13.664836667552699,6.022102765198487,,,13.85451747936807,10.449414806032166,,14.852215206607578,,
65,,,9.011647870223289,12.759999115462449,,,,,,13.664836667552699,,,6.248261628532093,,5.96716376833464,,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,9.011647870223289,6.248261628532093,,,,11.981393949882268,5.297972194380703,,,7.278982756515468,12.759999115462449,,,,13.341104266407502,,10.904925124490397,,,,,5.96716376833464,,13.341104266407502,,,,,,13.85451747936807,,,11.981393949882268,,,,11.394267984578835,7.7787134167164185,13.094304566778266,10.449414806032166,,12.415504997598328,5.297972194380703,10.904925124490397,,11.394267984578835,,,,,,5.788001980784582,,,,7.7787134167164185,,,7.448109251514262,14.852215206607578,,11.037260313668911,,,,13.094304566778266,,7.448109251514262,,,13.664836667552699,6.022102765198487,7.278982756515468,,13.85451747936807,10.449414806032166,,14.852215206607578,,
66,,,9.011647870223289,12.759999115462449,,,,,,13.664836667552699,,,6.248261628532093,,5.96716376833464,,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,9.011647870223289,6.248261628532093,,,,11.981393949882268,5.297972194380703,,,7.278982756515468,12.759999115462449,,,,,,10.904925124490397,,,,,5.96716376833464,,,,,,,,13.85451747936807,,,11.981393949882268,,,,11.394267984578835,7.7787134167164185,13.094304566778266,10.449414806032166,,12.415504997598328,5.297972194380703,10.904925124490397,,11.394267984578835,,,,,,5.788001980784582,,,,7.7787134167164185,,,7.448109251514262,14.852215206607578,,11.037260313668911,,,,13.094304566778266,,7.448109251514262,,,13.664836667552699,6.022102765198487,7.278982756515468,,13.85451747936807,10.449414806032166,,14.852215206607578,,
67,,,9.011647870223289,12.759999115462449,,,,,,13.664836667552699,,,6.248261628532093,,5.96716376833464,,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,9.011647870223289,6.248261628532093,,,,11.981393949882268,5.297972194380703,,,7.278982756515468,12.759999115462449,,,,,,10.904925124490397,,,,,5.96716376833464,,,,,,,,13.85451747936807,,,11.981393949882268,,,,11.394267984578835,7.7787134167164185,13.094304566778266,10.449414806032166,,12.415504997598328,5.297972194380703,10.904925124490397,,11.394267984578835,,,,,,5.788001980784582,,,,7.7787134167164185,,,7.448109251514262,14.852215206607578,,11.037260313668911,,,,13.094304566778266,,7.448109251514262,,,13.664836667552699,6.022102765198487,7.278982756515468,,13.85451747936807,10.449414806032166,,14.852215206607578,,
68,,,9.011647870223289,12.759999115462449,,,,,,13.664836667552699,,,6.248261628532093,,5.96716376833464,,12.415504997598328,5.788001980784582,,6.022102765198487,9.011647870223289,6.248261628532093,,,,11.981393949882268,5.297972194380703,,,7.278982756515468,12.759999115462449,,,,,,10.904925124490397,,,,,5.96716376833464,,,,,,,,13.85451747936807,,,11.981393949882268,,,,11.394267984578835,7.7787134167164185,13.094304566778266,10.449414806032166,,12.415504997598328,5.297972194380703,10.904925124490397,,11.394267984578835,,,,,,5.788001980784582,,,,7.7787134167164185,,,7.448109251514262,14.852215206607578,,,,,,13.094304566778266,,7.448109251514262,,,13.664836667552699,6.022102765198487,7.278982756515468,,13.85451747936807,10.449414806032166,,14.852215206607578,,
69,,,9.011647870223289,,,,,,,13.664836667552699,,,6.248261628532093,12.297317866938178,5.96716376833464,,12.415504997598328,5.788001980784582,,6.022102765198487,9.011647870223289,6.248261628532093,,11.881619584333132,,11.981393949882268,5.297972194380703,,,7.278982756515468,,12.297317866938178,11.881619584333132,,,,10.904925124490397,,,,,5.96716376833464,,,,,,,,13.85451747936807,,,11.981393949882268,,,,11.394267984578835,7.7787134167164185,13.094304566778266,10.449414806032166,,12.415504997598328,5.297972194380703,10.904925124490397,,11.394267984578835,,,13.921795677048454,,,5.788001980784582,,,,7.7787134167164185,,,7.448109251514262,14.852215206607578,,,,,,13.094304566778266,13.921795677048454,7.448109251514262,,,13.664836667552699,6.022102765198487,7.278982756515468,,13.85451747936807,10.449414806032166,,14.852215206607578,,
70,,,9.011647870223289,,,,,,,13.664836667552699,,,6.248261628532093,12.297317866938178,5.96716376833464,,12.415504997598328,,,6.022102765198487,9.011647870223289,6.248261628532093,,11.881619584333132,,11.981393949882268,5.297972194380703,,,7.278982756515468,,12.297317866938178,11.881619584333132,,,,10.904925124490397,,,,,5.96716376833464,,,,,,,,13.85451747936807,,,11.981393949882268,,,,11.394267984578835,7.7787134167164185,13.094304566778266,10.449414806032166,,12.415504997598328,5.297972194380703,10.904925124490397,,11.394267984578835,,,13.921795677048454,,,,,,,7.7787134167164185,,,7.448109251514262,14.852215206607578,,,,,,13.094304566778266,13.921795677048454,7.448109251514262,,,13.664836667552699,6.022102765198487,7.278982756515468,,13.85451747936807,10.449414806032166,,14.852215206607578,,
71,,,9.011647870223289,,,,,,,13.664836667552699,,,6.248261628532093,12.297317866938178,5.96716376833464,,12.415504997598328,5.788001980784582,,6.022102765198487,9.011647870223289,6.248261628532093,,11.881619584333132,,,5.297972194380703,,,7.278982756515468,,12.297317866938178,11.881619584333132,,,,10.904925124490397,,,,,5.96716376833464,,,,,,,,13.85451747936807,,,,,,,11.394267984578835,7.7787134167164185,13.094304566778266,10.449414806032166,,12.415504997598328,5.297972194380703,10.904925124490397,,11.394267984578835,,,13.921795677048454,,,5.788001980784582,,,,7.7787134167164185,,,7.448109251514262,14.852215206607578,,,,,,13.094304566778266,13.921795677048454,7.448109251514262,,,13.664836667552699,6.022102765198487,7.278982756515468,,13.85451747936807,10.449414806032166,,14.852215206607578,,
72,,,,,,,5.265359696838637,,,13.664836667552699,,,6.248261628532093,12.297317866938178,5.96716376833464,,12.415504997598328,,,6.022102765198487,,6.248261628532093,,11.881619584333132,,,,,,7.278982756515468,,12.297317866938178,11.881619584333132,,,,,,,,,5.96716376833464,,,,,,,,13.85451747936807,,,,,,,11.394267984578835,7.7787134167164185,13.094304566778266,,5.265359696838637,12.415504997598328,,,,11.394267984578835,,,13.921795677048454,,,,,,,7.7787134167164185,,,7.448109251514262,14.852215206607578,,,,,,13.094304566778266,13.921795677048454,7.448109251514262,,,13.664836667552699,6.022102765198487,7.278982756515468,,13.85451747936807,,,14.852215206607578,,
73,,,9.011647870223289,,,,,,,13.664836667552699,,,6.248261628532093,12.297317866938178,5.96716376833464,,12.415504997598328,5.788001980784582,,6.022102765198487,9.011647870223289,6.248261628532093,,11.881619584333132,,,5.297972194380703,,,7.278982756515468,,12.297317866938178,11.881619584333132,,,,10.904925124490397,,,,,5.96716376833464,,,,,,,,13.85451747936807,,,,,,,11.394267984578835,7.7787134167164185,13.094304566778266,10.449414806032166,,12.415504997598328,5.297972194380703,10.904925124490397,,11.394267984578835,,,13.921795677048454,,,5.788001980784582,,,,7.7787134167164185,,,7.448109251514262,14.852215206607578,,,,,,13.094304566778266,13.921795677048454,7.448109251514262,,,13.664836667552699,6.022102765198487,7.278982756515468,,13.85451747936807,10.449414806032166,,14.852215206607578,,
74,,,,,,,5.265359696838637,,,13.664836667552699,,,6.248261628532093,12.297317866938178,5.96716376833464,,12.415504997598328,,,6.022102765198487,,6.248261628532093,,11.881619584333132,,11.981393949882268,5.297972194380703,,,,,12.297317866938178,11.881619584333132,,,,,,,,,5.96716376833464,,,,,,,,13.85451747936807,,,11.981393949882268,,,,11.394267984578835,7.7787134167164185,13.094304566778266,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,,,11.394267984578835,,,13.921795677048454,,,,,,,7.7787134167164185,,,7.448109251514262,14.852215206607578,,,,,,13.094304566778266,13.921795677048454,7.448109251514262,,,13.664836667552699,6.022102765198487,,,13.85451747936807,10.449414806032166,,14.852215206607578,,
75,,,,,,,5.265359696838637,,,13.664836667552699,,,6.248261628532093,12.297317866938178,5.96716376833464,,12.415504997598328,,,6.022102765198487,,6.248261628532093,,11.881619584333132,,11.981393949882268,5.297972194380703,,,,,12.297317866938178,11.881619584333132,,,,,,,,,5.96716376833464,,,,,,,,13.85451747936807,,,11.981393949882268,,,,11.394267984578835,7.7787134167164185,13.094304566778266,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,,,11.394267984578835,,,13.921795677048454,,,,,,,7.7787134167164185,,,7.448109251514262,14.852215206607578,,,,,,13.094304566778266,13.921795677048454,7.448109251514262,,,13.664836667552699,6.022102765198487,,,13.85451747936807,10.449414806032166,,14.852215206607578,,
76,,,,,,,5.265359696838637,,,13.664836667552699,,,6.248261628532093,12.297317866938178,5.96716376833464,,12.415504997598328,,,6.022102765198487,,6.248261628532093,,11.881619584333132,,11.981393949882268,5.297972194380703,,,,,12.297317866938178,11.881619584333132,,,,,,,,,5.96716376833464,,,,,,,,13.85451747936807,,,11.981393949882268,,,,11.394267984578835,7.7787134167164185,13.094304566778266,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,,,11.394267984578835,,,13.921795677048454,,,,,,,7.7787134167164185,,,7.448109251514262,14.852215206607578,,,,,,13.094304566778266,13.921795677048454,7.448109251514262,,,13.664836667552699,6.022102765198487,,,13.85451747936807,10.449414806032166,,14.852215206607578,,
77,,,,,,,5.265359696838637,,,13.664836667552699,,,,12.297317866938178,5.96716376833464,,12.415504997598328,5.788001980784582,,6.022102765198487,,,,11.881619584333132,,11.981393949882268,,,,,,12.297317866938178,11.881619584333132,,,,,,,,,5.96716376833464,,,,,,,,13.85451747936807,,,11.981393949882268,,,,11.394267984578835,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,,,,11.394267984578835,,,13.921795677048454,,,5.788001980784582,,,,7.7787134167164185,,,7.448109251514262,14.852215206607578,,,,,,,13.921795677048454,7.448109251514262,,,13.664836667552699,6.022102765198487,,,13.85451747936807,10.449414806032166,,14.852215206607578,,
78,,,,,,,5.265359696838637,,,13.664836667552699,,,6.248261628532093,12.297317866938178,5.96716376833464,,12.415504997598328,,,6.022102765198487,,6.248261628532093,,11.881619584333132,,11.981393949882268,5.297972194380703,,,,,12.297317866938178,11.881619584333132,,,,,,,,,5.96716376833464,,,,,,,,13.85451747936807,,,11.981393949882268,,,,11.394267984578835,7.7787134167164185,13.094304566778266,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,,,11.394267984578835,,,13.921795677048454,,,,,,,7.7787134167164185,,,7.448109251514262,14.852215206607578,,,,,,13.094304566778266,13.921795677048454,7.448109251514262,,,13.664836667552699,6.022102765198487,,,13.85451747936807,10.449414806032166,,14.852215206607578,,
79,,,9.011647870223289,,,,5.265359696838637,,,13.664836667552699,,,,12.297317866938178,5.96716376833464,,12.415504997598328,5.788001980784582,,6.022102765198487,9.011647870223289,,,11.881619584333132,8.701809671168826,11.981393949882268,,13.218025940068083,,7.278982756515468,,12.297317866938178,11.881619584333132,,,,,,,,,5.96716376833464,8.701809671168826,,,,,,,13.85451747936807,,,11.981393949882268,,,,11.394267984578835,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,,,,11.394267984578835,,7.326608933907396,13.921795677048454,,,5.788001980784582,13.218025940068083,,,7.7787134167164185,7.326608933907396,,7.448109251514262,14.852215206607578,,,,,,,13.921795677048454,7.448109251514262,,,13.664836667552699,6.022102765198487,7.278982756515468,,13.85451747936807,10.449414806032166,,14.852215206607578,,
80,,,9.011647870223289,,,,5.265359696838637,,,13.664836667552699,,,,12.297317866938178,5.96716376833464,,12.415504997598328,,,6.022102765198487,9.011647870223289,,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,,7.278982756515468,,12.297317866938178,11.881619584333132,,,,,,,,,5.96716376833464,8.701809671168826,,,,,,,13.85451747936807,,,11.981393949882268,,,,11.394267984578835,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,,,11.394267984578835,,7.326608933907396,13.921795677048454,,,,13.218025940068083,,,7.7787134167164185,7.326608933907396,,7.448109251514262,14.852215206607578,,,,,,,13.921795677048454,7.448109251514262,,,13.664836667552699,6.022102765198487,7.278982756515468,,13.85451747936807,10.449414806032166,,14.852215206607578,,
81,,,9.011647870223289,,,,5.265359696838637,,,13.664836667552699,,,6.248261628532093,12.297317866938178,5.96716376833464,,12.415504997598328,,,6.022102765198487,9.011647870223289,6.248261628532093,,,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,,7.278982756515468,,12.297317866938178,,,,,,,,,,5.96716376833464,8.701809671168826,,,,,,,13.85451747936807,,,11.981393949882268,,,,11.394267984578835,7.7787134167164185,13.094304566778266,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,,,11.394267984578835,,7.326608933907396,13.921795677048454,,,,13.218025940068083,,,7.7787134167164185,7.326608933907396,,7.448109251514262,14.852215206607578,,,,,,13.094304566778266,13.921795677048454,7.448109251514262,,,13.664836667552699,6.022102765198487,7.278982756515468,,13.85451747936807,10.449414806032166,,14.852215206607578,,
82,,,9.011647870223289,,,,5.265359696838637,,8.794554417576478,13.664836667552699,,,6.248261628532093,12.297317866938178,5.96716376833464,,12.415504997598328,,,6.022102765198487,9.011647870223289,6.248261628532093,,,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,,7.278982756515468,,12.297317866938178,,,,,,,5.714025095785483,,,5.96716376833464,8.701809671168826,,,,,,,13.85451747936807,,,11.981393949882268,,,,11.394267984578835,7.7787134167164185,13.094304566778266,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,,,11.394267984578835,,7.326608933907396,13.921795677048454,,,,13.218025940068083,,,7.7787134167164185,7.326608933907396,,7.448109251514262,14.852215206607578,8.794554417576478,,,5.714025095785483,,13.094304566778266,13.921795677048454,7.448109251514262,,,13.664836667552699,6.022102765198487,7.278982756515468,,13.85451747936807,10.449414806032166,,14.852215206607578,,
83,,,9.011647870223289,,14.366545877124942,,5.265359696838637,,8.794554417576478,13.664836667552699,,,6.248261628532093,12.297317866938178,5.96716376833464,,12.415504997598328,,,6.022102765198487,9.011647870223289,6.248261628532093,,,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,,7.278982756515468,,12.297317866938178,,,,,,,5.714025095785483,,14.366545877124942,5.96716376833464,8.701809671168826,,,,,,,13.85451747936807,,,11.981393949882268,,,,11.394267984578835,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,,,11.394267984578835,,7.326608933907396,13.921795677048454,,,,13.218025940068083,,,7.7787134167164185,7.326608933907396,,7.448109251514262,14.852215206607578,8.794554417576478,,,5.714025095785483,,,13.921795677048454,7.448109251514262,,,13.664836667552699,6.022102765198487,7.278982756515468,,13.85451747936807,10.449414806032166,,14.852215206607578,,
84,,,9.011647870223289,,14.366545877124942,,5.265359696838637,,8.794554417576478,13.664836667552699,,,6.248261628532093,12.297317866938178,5.96716376833464,,12.415504997598328,,,6.022102765198487,9.011647870223289,6.248261628532093,,,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,,7.278982756515468,,12.297317866938178,,,,,,,5.714025095785483,,14.366545877124942,5.96716376833464,8.701809671168826,,,,,,,13.85451747936807,,,11.981393949882268,,,,11.394267984578835,7.7787134167164185,13.094304566778266,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,,,11.394267984578835,,,13.921795677048454,,,,13.218025940068083,,,7.7787134167164185,,,7.448109251514262,14.852215206607578,8.794554417576478,,,5.714025095785483,,13.094304566778266,13.921795677048454,7.448109251514262,,,13.664836667552699,6.022102765198487,7.278982756515468,,13.85451747936807,10.449414806032166,,14.852215206607578,,
